item_id,restaurent_name,item_name,description,cuisine,category,is_morning,is_afternoon,is_evening,is_sunny,is_rainy,portion_size,price
1296,Tango,Sea Food Mixed Grill,"Fish, cuttlefish, prawns served with BBQ sauce; hearty, hot, smoky",Western,Main,0,1,1,1,0,-,5010
1297,Tango,Mixed Grill Chicken,"Chicken leg, two sausages, pineapple, tomatoes, fried egg, French fries served with BBQ sauce; hot, filling",Western,Main,0,1,1,1,0,-,3580
1298,Spicia,Seafood Tom Yum,"A hot and sour Thai soup with assorted seafood, served hot and tangy with herbs",Thai,Soup,0,1,1,1,0,Small,840
1300,Spicia,Chicken Tom Yum,"A hot and sour Thai soup with chicken, served hot with herbs and spices",Thai,Soup,0,1,1,1,0,Small,600
1302,Spicia,Sweet Corn Soup - Crab,"Sweet corn soup with crab, served warm and mildly sweet",Chinese,Soup,0,1,1,0,1,Small,750
1304,Spicia,Sweet Corn Soup - Chicken,"Sweet corn soup with chicken, served warm and mildly sweet",Chinese,Soup,0,1,1,0,1,Small,530
1306,Spicia,Sweet Corn Soup - Vegetable,"Sweet corn soup with vegetables, served warm and mildly sweet",Chinese,Soup,0,1,1,0,1,Small,480
1308,Spicia,Mixed Mee Hoon Soup,"Oriental noodle soup with a combination of meat and seafood, served hot",Asian,Soup,0,1,1,1,0,Small,770
1310,Spicia,Seafood Soup,"A clear soup with assorted seafood, served hot",Asian,Soup,0,1,1,1,0,Small,840
1312,Spicia,Prawn and Cucumber Soup,"Light prawn soup with cucumber, served warm",Asian,Soup,0,1,1,0,1,-,900
1313,Spicia,Spicy Vegetable Soup,Hot vegetable soup with spices,Asian,Soup,0,1,1,1,0,-,770
1314,Spicia,Chicken Hot and Spicy Soup,Hot chicken soup with chili spices,Asian,Soup,0,1,1,1,0,-,850
1315,Spicia,Spicy Beef Soup,Spicy beef broth served hot,Asian,Soup,0,1,1,1,0,-,1000
1316,Spicia,Cream of Mushroom and Spinach Soup,"Creamy mushroom and spinach soup, served hot",Western,Soup,0,1,1,0,1,-,950
1317,Spicia,Cream of Chicken,"A rich creamy soup with chicken pieces, garnished with coriander",Western,Soup,0,1,1,0,1,-,950
1318,Spicia,Laksa Seafood Soup,Spicy soup with seafood and coconut milk,Malaysian,Soup,0,1,1,1,0,-,1150
1319,Spicia,Tomato Egg Soup,Sweet and sour tomato soup with egg,Asian,Soup,0,1,1,0,1,-,750
1320,Spicia,Chinese Omelette - Vegetables,Chinese omelette with vegetables,Chinese,Omelette,1,1,1,0,1,-,690
1321,Spicia,Chinese Omelette - Chicken,Chinese omelette with chicken,Chinese,Omelette,1,1,1,0,1,-,810
1322,Spicia,Chinese Omelette - Prawn,Chinese omelette with prawn,Chinese,Omelette,1,1,1,0,1,-,950
1326,Spicia,Chicken Omelette - Sri Lankan Style,Sri Lankan style chicken omelette,Sri Lankan,Omelette,1,1,1,0,1,-,690
1327,Spicia,Mixed Omelette,Omelette with assorted fillings,Global,Omelette,1,1,1,0,1,-,890
1328,Spicia,Bacon and Sausages Omelette,Omelette with bacon and sausages,Western,Omelette,1,1,1,0,1,-,890
1329,Spicia,Kang Kung with Garlic,Stir-fried kang kung with garlic and dry chillies in a mild sauce; light and warm vegetable dish,Asian,Side dish,0,1,1,1,0,Small,360
1331,Spicia,Mixed Vegetables with Mushrooms and Baby Corn,Assorted vegetables stir-fried with mushrooms and baby corn in a mild sauce,Asian,Side dish,0,1,1,1,0,Small,530
1333,Spicia,Chop Suey,Assorted vegetables stir-fried in a mild sauce; light and warm,Asian,Side dish,0,1,1,1,0,Small,480
1335,Spicia,String Beans Szechuan Style with Cashew,Dry braised string beans in a spicy sauce with cashews; warm and moderately spicy,Asian,Side dish,0,1,1,1,0,Small,500
1337,Spicia,Devilled Mushrooms,Mushrooms stir-fried in a spicy sauce; warm and savory,Asian,Side dish,0,1,1,1,0,Small,530
1339,Spicia,Hot Batter Mushrooms,Deep-fried mushrooms in a crispy batter; hot and crunchy,Asian,Side dish,0,1,1,1,0,Small,530
1341,Spicia,Hot Batter Baby Corn,Deep-fried baby corn in a crispy batter; hot and crunchy,Asian,Side dish,0,1,1,1,0,Small,720
1343,Spicia,Mushrooms with Oyster Sauce,Deep-fried mushrooms in oyster sauce; warm and savory,Asian,Side dish,0,1,1,1,0,Small,500
1345,Spicia,Spicy Potatoes,Fried potato wedges in a spicy sauce; hot and flavorful,Asian,Side dish,0,1,1,1,0,Small,630
1347,Spicia,Garlic Spinach,Stir-fried spinach with garlic and dry chillies in a mild sauce,Asian,Side dish,0,1,1,1,0,Small,400
1349,Spicia,Chinese Chilli Vegetables,Stir-fried assorted mixed vegetables served with garlic sauce,Chinese,Side dish,0,1,1,1,0,Small,530
1351,Spicia,Stir-Fried Pak Choi,Stir-fried pak choi with garlic and onions; light and fresh,Asian,Side dish,0,1,1,1,0,Small,530
1353,Spicia,Devilled Button Mushrooms,Mushrooms stir-fried in a spicy sauce; hot and savory,Asian,Side dish,0,1,1,1,0,Regular,800
1354,Spicia,House Special Vietnamese Rice,"Fried rice tossed with prawns, cuttlefish, chicken, and vegetables. Savory, medium-heavy, served hot.",Vietnamese,Main,0,1,1,1,0,Small,950
1356,Spicia,Spisia Chop Suey Rice,"Creamy vegetable chop suey fried rice with a combination of meat and seafood. Medium-heavy, creamy, served hot.",Asian,Main,0,1,1,1,0,Small,950
1358,Spicia,Ginger Rice with Chicken,"Stir fried ginger-flavoured rice with chicken. Medium spice, aromatic, served hot.",Asian,Main,0,1,1,1,0,Small,700
1360,Spicia,Wok Fried Rice with Prawns,"Stir-fried rice with vegetables, egg, and prawns. Savory, served hot.",Asian,Main,0,1,1,1,0,Small,800
1362,Spicia,Wok Fried Rice with Chicken,"Stir-fried rice with vegetables, egg, and chicken. Savory, served hot.",Asian,Main,0,1,1,1,0,Small,750
1364,Spicia,Wok Fried Rice with Beef,"Stir-fried rice with vegetables, egg, and beef. Savory, served hot.",Asian,Main,0,1,1,1,0,Small,750
1366,Spicia,Wok Fried Rice with Vegetables and Egg,"Stir-fried rice with vegetables and egg. Light-medium, vegetarian-friendly, served hot.",Asian,Main,0,1,1,1,0,Small,700
1368,Spicia,Wok Fried Rice with Bacon and Egg,"Stir-fried rice with vegetables, bacon, and egg. Savory, served hot.",Asian,Main,0,1,1,1,0,Small,750
1370,Spicia,Seafood Rice,"Rice with assorted seafood stir-fried in a tangy sauce. Medium spice, served hot.",Asian Seafood,Main,0,1,1,1,0,Regular,1280
1371,Spicia,Pineapple Rice,"Pineapple fried rice with cashew nuts, carrots, and sliced chicken. Sweet-savory, served hot.",Thai,Main,0,1,1,1,0,Regular,960
1372,Spicia,Spicy Thai Seafood Rice,"Assorted seafood fried rice, Thai style, spicy, served hot.",Thai,Main,0,1,1,1,0,Small,900
1374,Spicia,Steamed Rice - Premium Basmati,"Steamed premium basmati rice, light, neutral flavor, served hot.",Asian,Side,1,1,1,1,0,Small,330
1381,Spicia,Savoury Rice,"Stir-fried butter rice with vegetables and meat. Mild flavor, served hot.",Asian,Main,0,1,1,1,0,Regular,800
1382,Spicia,Garlic Rice,"Garlic-flavored rice tossed with spring onions and sausages. Savory, aromatic, served hot.",Asian,Main,0,1,1,1,0,Regular,650
1383,Spicia,Spisia Special Kebab Rice,"Stir-fried yellow rice topped with chicken, beef, fish, or sausages in kebab style. Savory, served hot.",Asian,Main,0,1,1,1,0,Regular,1450
1384,Spicia,Vegetable Chop Suey Rice,"Rice topped with chop suey vegetables. Light-medium, vegetarian, served hot.",Asian,Main,0,1,1,1,0,Regular,900
1385,Spicia,Indonesian Fried Rice,"Fried rice mixed with prawns and dry chicken. Savory, served hot.",Indonesian,Main,0,1,1,1,0,Regular,1200
1386,Spicia,Thai Spicy Vegetable Rice,"Spicy stir-fried rice with vegetables, Thai style, served hot.",Thai,Main,0,1,1,1,0,Small,650
1388,Spicia,Prawns in Red Chilli and Garlic Sauce,"Stir fried prawns with garlic, chillies, tomato, and oyster sauce; medium-heavy, served hot, spicy and savory",Asian,Main,0,1,1,0,1,Small,1140
1390,Spicia,Spicy Prawns,"Stir fried prawns in a spicy sauce; medium-heavy, served hot, spicy",Asian,Main,0,1,1,0,1,Small,1140
1392,Spicia,Thai Chilli Prawns,"Deep fried prawns in a hot/sweet Thai sauce; medium-heavy, sweet-spicy",Thai,Main,0,1,1,0,1,Small,1140
1396,Spicia,Hot Garlic Prawns,"Pan fried prawns in a hot garlic sauce; medium-heavy, spicy-garlicky",Asian,Main,0,1,1,0,1,Small,1140
1400,Spicia,Hot Batter Prawns,"Deep fried prawns with bell pepper in chilli oil; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Small,1140
1402,Spicia,Indonesian Prawns,Prawns in Indonesian-style mild and sweet creamy curry,Indonesian,Main,0,1,1,1,0,Small,1140
1404,Spicia,Peanut Prawns,"Battered fried prawns with chilli pieces, spring onions, topped with crunchy peanuts; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Small,1140
1406,Spicia,Kang Kung Prawns,"Stir fried prawns and kang kung in garlic-infused soya sauce; savory, mild",Asian,Main,0,1,1,1,0,Small,900
1408,Spicia,Prawns with White Garlic Sauce,"Stir fried prawns with white garlic sauce; savory, mild",Asian,Main,0,1,1,1,0,Small,1140
1410,Spicia,Black Pepper Prawns,"Roasted prawns with black pepper soya sauce; medium-heavy, peppery",Asian,Main,0,1,1,0,1,Small,1140
1412,Spicia,Singapore Chilli Prawns,"Light batter fried prawns with spring onions, chilli sauce, and egg; spicy, savory",Singaporean,Main,0,1,1,0,1,Small,1140
1414,Spicia,China Prawns,Chinese-style prawns in savory sauce,Chinese,Main,0,1,1,1,0,Small,1140
1416,Spicia,Prawns with Spinach,Stir fried prawns with spinach; mild savory flavor,Asian,Main,0,1,1,1,0,Small,900
1418,Spicia,Chilli Crab,"Spicy crab dish with chillies; served hot, savory",Asian,Main,0,1,1,0,1,400g min,420
1419,Spicia,Fried Crab in Ginger and Garlic Sauce,Crab fried with ginger and garlic; savory and aromatic,Asian,Main,0,1,1,1,0,400g min,420
1420,Spicia,Sri Lankan Crab Curry,"Traditional Sri Lankan crab curry; spicy, coconut-based",Sri Lankan,Main,0,1,1,0,1,400g min,420
1421,Spicia,Pepper Crab,"Crab cooked in pepper sauce; spicy, savory",Asian,Main,0,1,1,0,1,400g min,420
1422,Spicia,Roast chicken in mushroom sauce,"Roasted chicken with oyster mushrooms in black mushroom sauce; savory, served hot",Global,Main,0,1,1,0,1,Small,820
1424,Spicia,Spicy chicken,Sliced chicken in a spicy sauce; hot and bold flavor,Global,Main,0,1,1,1,0,Small,820
1426,Spicia,Devilled chicken,"Fried chicken with chili and tomato sauce; spicy, tangy",Global,Main,0,1,1,1,0,Small,820
1428,Spicia,Dry red chilli chicken,"Chicken with dry chili and celery; hot, aromatic",Asian,Main,0,1,1,1,0,Small,700
1430,Spicia,Diced chicken with cashew nuts,Diced chicken and cashew nuts in oyster sauce; mild nutty flavor,Asian,Main,0,1,1,0,1,Small,750
1432,Spicia,Lemon chicken,Deep fried chicken strips in orange and lemon sauce; tangy and sweet,Asian,Main,0,1,1,0,1,Small,700
1434,Spicia,Sweet and sour chicken,Batter fried chicken in sweet and sour sauce; balanced flavor,Asian,Main,0,1,1,0,1,Small,800
1436,Spicia,Hot garlic chicken,Pan fried sliced chicken in hot garlic sauce; garlicky and spicy,Asian,Main,0,1,1,1,0,Small,700
1438,Spicia,Hot batter chicken,Deep fried chicken strips with bell pepper in chili oil; crispy and spicy,Asian,Main,0,1,1,1,0,Small,740
1440,Spicia,Chilli chicken with cashew nuts,"Chicken in spicy thick sauce with carrots, red chilies, roasted cashew nuts",Asian,Main,0,1,1,1,0,Small,750
1442,Spicia,Manchurian chicken,Light batter fried chicken in hot & sweet tamarind sauce topped with coriander,Indonesian,Main,0,1,1,1,0,Small,700
1444,Spicia,Pepper chicken,Roasted chicken in black pepper soya sauce with capsicum and onion rings,Asian,Main,0,1,1,1,0,Small,990
1446,Spicia,Indonesian chicken,Chicken in Indonesian style mild sweet creamy curry,Indonesian,Main,0,1,1,0,1,Small,700
1448,Spicia,Kang kung chicken,Stir fried chicken and kang kung in garlic infused soya sauce,Asian,Main,0,1,1,0,1,Small,560
1450,Spicia,Chicken bistu,Deep fried chicken with oyster and soya sauce,Asian,Main,0,1,1,0,1,Small,990
1452,Spicia,Chicken drumsticks,Butter fried drumsticks with hot garlic sauce,Asian,Main,0,1,1,1,0,Small,700
1454,Spicia,Fried chicken with onion salad,Deep fried chicken strips with tangy onion salad,Asian,Main,0,1,1,0,1,Small,690
1456,Spicia,Peanut chicken,"Chicken cooked with peanut flavor; nutty, savory",Asian,Main,0,1,1,0,1,-,860
1457,Spicia,China chicken,Chinese-style chicken preparation,Chinese,Main,0,1,1,0,1,Small,780
1459,Spicia,Singapore Chilli Fish,"Light batter fried fish with spring onions, chilli sauce and egg. Served hot, mildly spicy with a crispy texture and tangy notes.",Singaporean,Main,0,1,1,1,0,Small,810
1461,Spicia,Thai Style Fish,"Light batter fried fish with a Thai touch served in coconut cream with kaffir leaves. Creamy and aromatic, medium spice.",Thai,Main,0,1,1,1,0,Small,720
1465,Spicia,Hot Batter Fish,"Deep fried fish strips with bell pepper in chilli oil. Crispy, hot and spicy.",Asian,Main,0,1,1,1,0,Small,810
1467,Spicia,Spicy Fish,"Batter fried fish in a spicy sauce. Medium-heavy, served hot.",Asian,Main,0,1,1,1,0,Small,720
1471,Spicia,Fish Bistu,"Deep fried fish with oyster and soya sauce. Savoury, slightly salty, served hot.",Asian,Main,0,1,1,1,0,Small,720
1473,Spicia,Crispy Fish,"Deep fried fish with hot sauce. Crispy texture, spicy flavour.",Asian,Main,0,1,1,1,0,Small,660
1475,Spicia,Pepper Fish,"Roasted fish in a black pepper soya sauce. Peppery, savoury, hot served.",Asian,Main,0,1,1,1,0,Small,800
1477,Spicia,Hot Garlic Fish,"Pan fried sliced fish in a hot garlic sauce. Savoury, aromatic, spicy.",Asian,Main,0,1,1,1,0,Small,800
1479,Spicia,Deep Fried Fish with Onion Salad,Deep fried fish slices served with a tangy onion salad. Crispy and refreshing combination.,Asian,Main,0,1,1,1,0,Small,720
1481,Spicia,Black Pepper Fish – Roasted,"Roasted fish with black pepper in soya sauce. Peppery, savoury, served hot.",Asian,Main,0,1,1,1,0,Small,800
1483,Spicia,Vanilla milkshake,"Creamy, sweet, cold vanilla-flavored milkshake",International,Beverage,1,1,1,1,0,-,360
1484,Spicia,Strawberry milkshake,"Creamy, sweet, cold strawberry-flavored milkshake",International,Beverage,1,1,1,1,0,-,370
1485,Spicia,Chocolate milkshake,"Creamy, sweet, cold chocolate-flavored milkshake",International,Beverage,1,1,1,1,0,-,370
1486,Spicia,Mixed fruit milkshake,Creamy cold milkshake with a blend of mixed fruits,International,Beverage,1,1,1,1,0,-,420
1487,Spicia,Mango juice,"Fresh, sweet mango juice served cold",International,Beverage,1,1,1,1,0,-,320
1488,Spicia,Pineapple juice,"Fresh, tangy-sweet pineapple juice served cold",International,Beverage,1,1,1,1,0,-,320
1489,Spicia,Orange juice,"Fresh, tangy orange juice served cold",International,Beverage,1,1,1,1,0,-,450
1490,Spicia,Mixed fruit juice,Fresh blend of assorted fruit juices served cold,International,Beverage,1,1,1,1,0,-,380
1491,Spicia,Papaya juice,"Fresh, smooth, sweet papaya juice served cold",International,Beverage,1,1,1,1,0,-,300
1492,Spicia,Lime juice,Refreshing tangy lime juice served cold,International,Beverage,1,1,1,1,0,-,300
1493,Spicia,Lime and soda,"Sparkling lime-flavored drink, refreshing and tangy",International,Beverage,1,1,1,1,0,-,300
1494,Spicia,Snowfall,"Sweet, cold beverage",International,Beverage,1,1,1,1,0,-,320
1495,Spicia,Pepsi 300ml,Chilled carbonated cola drink,International,Beverage,1,1,1,1,0,300ml,150
1497,Spicia,7up 300ml,Chilled lemon-lime carbonated drink,International,Beverage,1,1,1,1,0,300ml,150
1498,Spicia,Cream soda 400ml,"Sweet, chilled cream soda drink",International,Beverage,1,1,1,1,0,400ml,150
1499,Spicia,Ginger beer 400ml,Chilled ginger-flavored carbonated drink,International,Beverage,1,1,1,1,0,400ml,150
1502,Spicia,Soda 1500ml,Chilled soda water,International,Beverage,1,1,1,1,0,1500ml,350
1503,Spicia,Mineral water 1000ml,Chilled bottled mineral water,International,Beverage,1,1,1,1,0,1000ml,100
1504,Spicia,Fresh fruit salad,"Fresh, light, sweet fruit mix served cold",International,Dessert,1,1,1,1,0,-,300
1505,Spicia,Fresh fruit salad with ice cream,Fresh fruit salad served with a scoop of ice cream,International,Dessert,1,1,1,1,0,-,350
1506,Spicia,Crème caramel,"Soft, sweet caramel custard served cold",Western,Dessert,0,1,1,1,0,-,220
1507,Spicia,Watalappam,Sweet Sri Lankan coconut jaggery pudding,Sri Lankan,Dessert,0,1,1,1,0,-,220
1511,Spicia,Three scoops ice cream - vanilla/chocolate/strawberry,Trio of ice cream scoops in assorted flavors,International,Dessert,1,1,1,1,0,-,500
1512,Spicia,Seasonal fruit platter,Assorted fresh fruits served cold,Asian,Dessert,1,1,1,1,0,-,220
1513,Spicia,Chocolate biscuit pudding,Chilled layered chocolate biscuit dessert,Western,Dessert,0,1,1,1,0,-,220
1514,Spicia,Chocolate mousse,"Smooth, chilled chocolate dessert",Western,Dessert,0,1,1,1,0,-,250
1516,Spicia,Mixed grill,"Crab, prawns, fish, chicken, pork and beef altogether served with a fried egg and boiled vegetables; hearty, heavy, hot-served platter",International,Main,0,1,1,0,1,-,2280
1517,Spicia,Up country pepper beef steak,"Grilled fillet beef with a pineapple pepper sauce; heavy, hot, peppery-sweet",Western,Main,0,1,1,0,1,-,1300
1518,Spicia,Fillet beef steak,"Grilled beef with boiled vegetables served with BBQ sauce; heavy, hot, smoky-sweet",Western,Main,0,1,1,0,1,-,1300
1519,Spicia,Mixed seafood platter,"Assorted seafood platter; medium-heavy, hot, savoury seafood flavors",Seafood,Main,0,1,1,0,1,-,2050
1521,Spicia,Vegetables - Boiled and buttered vegetables,"Boiled vegetables tossed in butter; light-medium, hot, mildly savoury",International,Side Dish,1,1,1,0,1,-,780
1522,Spicia,Chicken - Grilled chicken with boiled vegetables,"Grilled chicken with boiled vegetables; medium, hot, savoury",International,Main,0,1,1,0,1,-,960
1523,Spicia,Beef - Grilled beef with boiled vegetables,"Grilled beef served with boiled vegetables; medium-heavy, hot, savoury",International,Main,0,1,1,0,1,-,1000
1524,Spicia,Pork - Grilled pork with boiled vegetables,"Grilled pork with boiled vegetables; medium-heavy, hot, savoury",International,Main,0,1,1,0,1,-,960
1525,Spicia,Fish - Grilled fish with boiled vegetables,"Grilled fish with boiled vegetables; medium, hot, savoury",International,Main,0,1,1,0,1,-,1000
1526,Spicia,Fried sausages,"Deep fried sausages with onion rings; medium, hot, savoury",International,Side Dish,0,1,1,0,1,-,800
1527,Spicia,Spicy sausages,"Fried sausages in a spicy sauce; medium, hot, spicy",International,Side Dish,0,1,1,0,1,-,900
1528,Spicia,Devilled sausages,"Fried sausages with tomato sauce; medium, hot, tangy-savoury",International,Side Dish,0,1,1,0,1,-,900
1529,Spicia,Silver beef,"Deep fried beef combined with black bean sauce and oyster sauce; medium-heavy, hot, savoury umami",Chinese,Main,0,1,1,0,1,-,1000
1530,Spicia,Chicken with black bean sauce,"Deep fried chicken, combined with black bean sauce; medium, hot, savoury umami",Chinese,Main,0,1,1,0,1,-,1000
1531,Spicia,Black pepper pork,"Roasted pork with black pepper in a soya sauce; medium-heavy, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1000
1532,Spicia,Pepper fish,"Roasted fish in a black pepper soya sauce; medium, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1000
1533,Spicia,Black pepper cuttlefish,"Roasted cuttlefish with black pepper in a soya sauce; medium, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1200
1534,Spicia,Sweet and sour sizzling prawns,"Deep fried prawns topped with a sweet and sour sauce; medium, hot, tangy-sweet",Chinese,Main,0,1,1,0,1,-,1220
